timeDuration,nMovements,movementsDifficulty,robotSpeech,acrobaticMovements,movementsRepetition,movementsTransitionsDuration,humanMovements,balance,speed,bodyPartsCombination,musicBPM,sameStartEndPositionPlace,headMovement,armsMovement,handsMovement,legsMovement,feetMovement,musicGenre_electronic,musicGenre_folk,musicGenre_indie,musicGenre_latin,musicGenre_pop,musicGenre_rap,musicGenre_rock
91,17,2,0,2,2,2,3,3,3,2,115,1,1,2,2,3,1,0,0,0,0,0,0,1
122,12,2,1,1,3,2,3,3,2,3,103,0,3,3,2,3,2,0,0,0,0,1,0,0
124,20,3,1,1,2,2,1,1,2,1,114,1,3,1,3,1,2,1,0,0,0,0,0,0
93,15,1,0,2,1,2,1,1,1,2,159,1,3,2,1,2,2,1,0,0,0,0,0,0
104,17,1,1,2,1,2,3,3,2,3,133,1,3,2,1,2,1,0,0,1,0,0,0,0
118,16,2,1,3,1,1,2,2,3,1,113,1,3,3,1,2,3,0,0,0,0,0,1,0
105,19,3,0,3,2,2,3,3,2,3,110,1,2,2,3,3,2,0,0,0,1,0,0,0
101,14,3,1,3,3,1,3,2,2,3,145,1,2,1,3,2,2,0,0,0,0,0,1,0
113,12,2,0,1,2,2,3,1,3,2,97,0,1,3,1,2,1,0,1,0,0,0,0,0
113,9,1,1,2,1,2,1,1,3,1,127,1,3,1,3,1,2,0,0,0,0,0,0,1
144,21,2,0,3,3,2,1,2,2,2,88,0,2,1,2,2,2,0,0,1,0,0,0,0
105,21,1,0,3,3,1,1,2,3,2,149,1,2,3,2,3,1,0,0,0,0,0,0,1
117,16,2,0,2,3,3,3,1,3,3,105,1,2,2,3,2,2,1,0,0,0,0,0,0
125,12,2,1,3,3,2,2,2,3,2,105,1,3,1,2,1,2,0,0,0,0,1,0,0
126,10,3,1,3,3,2,2,1,3,2,110,1,2,3,2,1,3,0,1,0,0,0,0,0
111,17,2,0,2,3,1,3,3,3,3,98,1,2,1,1,1,2,0,1,0,0,0,0,0
122,15,2,0,2,1,3,1,2,2,2,116,0,2,3,3,2,2,0,0,0,0,0,0,1
118,16,2,1,1,1,3,1,1,1,3,109,1,1,3,2,3,2,0,0,1,0,0,0,0
136,19,2,1,2,2,2,3,3,2,3,120,0,3,1,1,3,1,1,0,0,0,0,0,0
128,15,1,0,1,3,1,3,3,2,3,118,1,3,3,2,3,1,0,0,0,0,1,0,0
94,19,3,0,1,1,2,1,2,2,2,112,0,1,2,2,3,1,0,0,0,0,1,0,0
121,12,2,0,1,2,1,1,2,2,3,136,1,2,3,3,3,2,0,0,0,0,1,0,0
131,20,1,1,3,3,1,1,1,1,1,80,1,3,1,3,1,1,0,1,0,0,0,0,0
117,12,1,1,2,1,1,1,2,3,2,162,1,3,2,2,3,2,0,0,0,0,0,0,1
136,16,3,1,3,2,1,1,3,2,2,108,0,2,2,1,1,3,1,0,0,0,0,0,0
122,18,1,0,2,2,1,3,2,2,1,116,0,2,3,2,2,2,0,0,0,0,1,0,0
113,18,2,0,3,2,3,1,1,1,1,137,1,1,1,2,3,1,0,0,1,0,0,0,0
156,21,3,1,1,2,1,3,1,1,2,145,0,2,1,1,3,1,0,1,0,0,0,0,0
143,16,3,0,1,3,1,3,3,3,1,95,0,3,1,2,2,1,1,0,0,0,0,0,0
100,12,2,0,1,3,3,2,3,1,1,136,1,1,2,2,2,1,0,0,0,0,0,1,0
134,16,1,0,3,2,1,2,1,2,2,123,0,3,3,2,3,3,0,1,0,0,0,0,0
137,19,3,0,2,3,2,3,3,3,1,83,1,2,1,2,3,1,0,0,0,0,0,1,0
108,20,2,1,2,1,1,2,1,2,2,136,0,3,2,1,1,3,0,0,0,0,1,0,0
122,19,3,0,1,1,2,3,3,3,3,144,1,2,3,2,1,2,0,1,0,0,0,0,0
89,16,3,1,2,1,3,1,3,2,1,110,1,3,3,3,1,3,0,0,0,0,0,0,0
125,19,1,1,1,1,2,2,3,1,3,140,1,2,3,1,2,1,0,1,0,0,0,0,0
115,21,2,0,3,1,2,3,2,2,3,120,0,1,3,2,3,2,0,1,0,0,0,0,0
102,16,3,0,2,3,2,1,3,2,1,100,1,1,3,3,1,3,1,0,0,0,0,0,0
128,23,1,0,1,1,1,3,1,1,3,111,0,3,2,3,1,2,0,0,0,0,0,0,1
104,20,1,0,2,2,1,1,2,3,2,127,1,3,2,2,3,2,0,1,0,0,0,0,0
111,20,3,0,2,2,2,1,1,1,1,128,0,2,3,3,3,3,0,1,0,0,0,0,0
127,20,1,1,3,2,2,2,2,3,3,90,0,3,2,2,3,2,0,0,0,0,0,0,0
143,21,2,0,2,3,2,1,1,3,3,89,0,1,2,1,2,3,0,0,0,0,0,0,1
122,9,3,1,2,2,1,1,3,2,2,164,1,2,3,2,3,3,0,0,0,0,1,0,0
122,19,2,1,1,1,1,1,2,1,1,140,0,2,2,1,2,1,0,0,0,1,0,0,0
120,20,1,0,1,3,1,3,2,3,1,105,0,2,1,2,2,3,0,0,0,0,0,0,1
100,17,1,1,1,2,2,3,3,2,1,156,1,3,2,2,2,2,0,0,0,0,0,0,1
107,13,2,0,1,1,3,2,2,1,1,127,1,3,2,1,2,1,0,0,0,0,0,1,0
92,18,3,1,2,3,2,2,2,2,3,110,0,2,2,3,1,3,0,0,0,1,0,0,0
121,12,2,0,1,2,1,1,2,2,3,136,1,2,3,3,3,2,0,0,0,0,1,0,0
119,20,1,1,1,2,2,2,2,3,1,128,1,1,2,2,1,2,0,0,0,1,0,0,0
101,16,3,0,3,2,1,1,2,1,2,148,0,3,1,2,2,1,0,1,0,0,0,0,0
101,19,2,0,3,3,3,2,2,2,1,118,1,1,2,3,3,1,0,0,1,0,0,0,0
97,13,2,0,1,2,1,1,3,1,1,143,1,2,3,2,1,1,0,0,0,0,0,0,1
107,21,2,0,3,2,2,1,3,3,1,104,1,3,3,3,3,1,0,1,0,0,0,0,0
105,21,3,1,3,2,1,2,2,3,3,132,0,3,3,1,2,2,1,0,0,0,0,0,0
115,17,3,0,3,3,2,2,1,3,2,104,0,2,1,1,3,1,1,0,0,0,0,0,0
122,12,2,1,1,3,2,3,3,2,3,103,0,3,3,2,3,2,0,0,0,0,1,0,0
141,20,2,1,1,1,3,1,2,2,3,132,0,3,1,2,2,2,0,0,0,0,0,1,0
100,17,1,1,1,2,2,3,3,2,1,156,1,3,2,2,2,2,0,0,0,0,0,0,1
119,18,1,0,2,3,3,3,3,1,2,131,0,1,1,2,2,3,1,0,0,0,0,0,0
127,14,2,1,1,2,1,1,1,3,2,138,0,1,3,1,1,1,0,0,0,0,0,0,1
145,20,1,1,1,3,2,1,3,3,3,92,1,1,3,2,2,2,1,0,0,0,0,0,0
107,9,2,1,1,2,2,2,2,2,2,132,1,2,1,1,2,1,0,0,0,0,0,0,1
113,17,3,0,1,1,2,1,1,3,3,124,1,1,3,1,2,1,0,0,0,0,0,0,0
132,18,2,1,1,1,2,3,3,2,1,135,1,2,2,1,3,1,1,0,0,0,0,0,0
128,21,2,1,1,1,1,2,3,1,2,120,0,3,2,3,1,1,0,0,0,0,0,0,0
121,18,1,1,1,1,1,1,3,3,2,133,0,3,3,2,2,1,1,0,0,0,0,0,0
99,19,3,0,3,1,1,3,1,3,2,128,1,2,2,1,3,1,0,0,0,0,0,0,1
131,13,3,0,3,1,1,1,1,2,2,108,1,2,2,3,2,1,0,0,0,1,0,0,0
120,20,3,0,3,1,2,3,3,1,1,142,0,3,2,3,3,2,0,0,0,0,0,0,1
102,16,3,1,2,1,1,1,1,2,2,144,0,3,2,3,2,3,0,0,0,0,0,0,1
129,16,2,1,2,3,1,2,1,2,3,124,0,1,1,1,1,3,0,0,0,0,0,0,0
99,17,2,1,3,2,2,3,2,2,1,129,1,3,2,3,3,1,0,1,0,0,0,0,0
140,21,1,1,3,1,1,2,1,1,2,94,0,1,3,3,1,3,0,0,0,0,1,0,0
155,22,1,0,1,3,2,3,1,2,2,93,1,3,1,1,1,1,1,0,0,0,0,0,0
122,20,1,1,2,1,3,1,3,1,2,120,1,1,2,2,3,1,0,1,0,0,0,0,0
112,10,3,0,3,3,2,2,1,2,1,94,0,3,1,1,2,1,0,1,0,0,0,0,0
113,17,2,1,2,1,3,2,1,2,1,114,0,3,1,2,2,3,0,0,0,0,0,0,0
118,20,3,0,3,2,2,3,3,2,3,140,1,2,3,2,3,2,0,0,0,0,0,0,1
118,10,2,0,1,3,1,3,2,3,3,134,1,3,1,3,1,1,0,0,0,0,0,0,0
116,19,1,1,1,1,1,1,1,2,3,128,0,3,2,3,1,3,0,0,0,1,0,0,0
123,10,1,0,1,2,1,3,1,1,1,142,1,1,3,1,1,1,0,0,0,0,1,0,0
140,21,2,1,1,1,2,2,2,2,1,82,0,1,3,2,3,2,0,0,0,0,0,0,1
97,21,3,1,1,2,1,1,3,2,1,126,0,2,2,1,3,2,0,1,0,0,0,0,0
124,13,3,1,2,2,1,1,2,3,2,137,1,3,2,2,1,2,0,0,1,0,0,0,0
116,13,3,0,2,1,1,1,3,1,1,96,0,3,2,1,1,1,0,0,0,0,0,0,1
115,19,2,0,3,3,1,2,1,1,1,123,1,3,1,1,2,3,0,1,0,0,0,0,0
122,12,2,1,1,3,2,3,3,2,3,103,0,3,3,2,3,2,0,0,0,0,1,0,0
153,20,2,1,1,1,1,1,3,2,2,133,1,3,3,3,3,2,0,0,0,0,0,0,1
105,13,1,1,3,3,1,3,2,2,3,156,1,1,1,2,2,3,0,0,1,0,0,0,0
111,20,3,0,3,1,1,3,3,3,3,140,1,3,3,3,2,1,0,0,0,1,0,0,0
105,19,3,0,3,2,2,3,3,2,3,110,1,2,2,3,3,2,0,0,0,1,0,0,0
121,21,2,1,2,1,3,3,1,2,2,123,0,2,3,2,2,1,0,0,0,0,1,0,0
109,20,2,1,1,3,2,1,3,1,2,135,0,2,3,2,2,1,0,0,1,0,0,0,0
116,20,3,1,3,3,1,1,3,1,2,145,1,1,3,3,3,2,0,1,0,0,0,0,0
122,21,2,1,1,1,2,1,3,3,1,90,0,1,1,3,3,3,0,0,0,0,0,0,0
132,22,3,0,1,3,2,3,2,1,3,82,1,1,2,1,2,2,0,0,0,0,0,0,0
106,17,1,0,2,3,1,3,3,1,2,128,0,1,1,1,1,3,1,0,0,0,0,0,0
127,21,3,1,1,1,1,2,2,3,2,88,0,3,1,2,2,2,0,0,0,0,0,0,1
103,14,2,0,1,1,1,2,2,2,3,159,0,3,1,1,3,3,0,1,0,0,0,0,0
154,18,2,1,2,2,1,3,2,1,1,110,1,1,2,1,2,3,0,0,1,0,0,0,0
115,21,2,0,3,1,2,3,2,2,3,120,0,1,3,2,3,2,0,1,0,0,0,0,0
135,13,2,0,1,1,1,3,3,1,2,100,1,1,1,3,2,1,1,0,0,0,0,0,0
113,20,2,0,3,1,3,2,3,3,2,128,1,2,1,1,2,2,0,1,0,0,0,0,0
121,14,1,0,2,2,1,2,2,1,1,91,1,3,2,2,2,3,0,0,0,0,0,0,1
128,19,1,0,1,1,1,1,1,1,1,110,1,2,2,2,1,1,0,0,0,0,0,0,0
106,9,1,0,1,1,2,3,1,3,1,127,1,1,2,1,3,1,0,0,0,0,0,0,1
144,15,2,1,1,3,1,2,1,1,1,93,1,2,3,2,1,1,0,1,0,0,0,0,0
129,13,2,1,1,1,1,2,2,3,3,145,1,3,2,2,3,1,0,0,0,0,0,0,0
110,18,2,0,1,3,2,2,3,1,3,163,1,2,1,1,1,1,0,0,0,1,0,0,0
118,21,2,1,1,3,1,1,1,3,3,86,0,3,1,1,1,1,0,1,0,0,0,0,0
156,21,2,1,2,2,2,1,1,1,3,83,0,3,2,1,2,1,0,1,0,0,0,0,0
106,18,2,0,2,2,2,1,1,2,1,152,1,1,3,3,2,3,0,1,0,0,0,0,0
135,20,2,1,1,3,3,1,1,2,3,90,0,2,3,1,3,3,0,1,0,0,0,0,0
1122,20,1,0,1,1,1,2,1,1,1,120,0,1,2,1,1,1,0,0,0,0,0,0,0
110,14,2,1,1,2,2,1,2,1,2,124,1,1,3,3,2,2,0,1,0,0,0,0,0
118,14,3,1,2,2,3,1,2,2,2,122,0,2,2,2,3,2,0,0,0,0,0,0,1
110,18,1,1,1,3,2,3,2,3,2,130,0,1,1,2,3,2,0,1,0,0,0,0,0
90,18,2,0,2,1,1,1,2,1,1,128,0,1,1,1,1,1,0,0,0,0,0,0,0
95,20,2,0,2,1,1,1,2,1,1,128,0,1,1,1,1,1,0,0,0,0,0,0,0
129,16,2,0,1,2,1,3,3,3,3,110,1,2,1,2,1,2,0,0,0,0,0,1,0
109,20,2,1,1,2,1,2,1,1,2,120,0,2,2,3,3,2,1,0,0,0,0,0,0
118,18,3,0,1,1,1,1,1,1,2,95,0,3,1,3,1,2,0,0,0,0,0,0,0
138,21,3,1,3,3,1,3,3,1,1,91,1,1,2,1,3,1,0,1,0,0,0,0,0
128,20,1,0,1,3,2,2,3,3,3,140,0,2,2,1,1,3,0,0,1,0,0,0,0
122,12,2,1,1,3,2,3,3,2,3,103,0,3,3,2,3,2,0,0,0,0,1,0,0
135,21,2,1,2,1,1,3,1,1,2,126,1,1,2,2,2,2,0,0,1,0,0,0,0
112,18,2,1,1,2,1,1,2,1,1,90,1,2,1,1,1,1,0,1,0,0,0,0,0
117,18,3,1,3,2,2,1,1,2,2,145,0,1,2,2,3,2,0,0,0,0,0,0,0
155,19,3,1,2,2,1,2,2,1,3,130,0,1,1,1,2,1,0,0,0,0,0,1,0
128,15,1,0,1,3,1,3,3,2,3,118,1,3,3,2,3,1,0,0,0,0,1,0,0
140,18,1,0,1,1,1,1,1,1,1,140,0,1,2,1,1,1,0,0,0,0,0,0,1
131,12,1,1,2,2,1,2,3,2,3,129,1,1,1,3,3,2,1,0,0,0,0,0,0
94,14,2,0,1,2,1,3,1,2,1,151,0,1,1,1,1,3,0,1,0,0,0,0,0
129,14,2,0,1,3,1,1,2,2,2,107,1,2,1,2,2,3,0,0,1,0,0,0,0
141,22,1,0,3,3,1,1,3,1,2,130,0,2,1,3,1,2,0,0,1,0,0,0,0
140,19,1,0,2,1,3,1,1,2,3,98,1,2,3,2,3,2,0,0,0,0,0,0,0
142,21,2,0,3,1,2,3,1,1,3,90,0,2,3,1,2,3,0,0,0,0,0,0,1
118,20,3,0,3,2,2,3,3,2,3,140,1,2,3,2,3,2,0,0,0,0,0,0,1
122,23,2,1,3,3,1,2,1,2,2,141,1,3,2,3,2,3,1,0,0,0,0,0,0
115,15,1,1,3,2,1,2,1,1,3,98,1,3,3,2,3,3,1,0,0,0,0,0,0
118,9,1,1,2,1,2,3,2,2,1,120,0,3,3,3,3,1,0,0,0,0,0,0,1
130,16,3,1,3,2,2,3,3,1,3,156,1,1,3,1,2,1,0,1,0,0,0,0,0
128,18,2,1,1,2,2,2,2,1,3,137,0,3,1,3,2,2,0,0,0,0,0,0,0
128,14,1,1,1,2,1,2,2,1,3,88,0,2,1,1,3,3,1,0,0,0,0,0,0
100,12,2,0,1,3,3,2,3,1,1,136,1,1,2,2,2,1,0,0,0,0,0,1,0
115,21,2,0,3,1,2,3,2,2,3,120,0,1,3,2,3,2,0,1,0,0,0,0,0
112,10,2,1,1,3,1,3,3,3,3,159,0,3,3,2,3,2,0,0,0,0,1,0,0
114,15,1,0,3,2,2,1,2,2,1,133,1,1,2,3,3,3,0,0,0,0,0,0,1
134,19,1,0,3,2,1,1,1,1,2,90,0,3,2,2,1,3,0,0,0,0,0,0,1
104,17,1,1,3,1,1,2,1,2,1,100,1,3,1,3,3,1,0,0,0,0,0,0,1
116,17,1,0,3,1,2,1,2,3,1,150,1,3,1,1,2,3,0,0,0,1,0,0,0
121,16,1,1,2,1,1,3,1,3,2,118,0,2,2,1,3,2,0,0,0,0,0,0,0
109,13,3,1,1,3,3,2,3,1,2,124,1,2,3,3,1,2,0,1,0,0,0,0,0
131,18,2,0,1,1,2,3,3,3,1,121,0,2,1,3,3,2,0,0,0,0,0,0,1
100,17,1,1,1,2,2,3,3,2,1,156,1,3,2,2,2,2,0,0,0,0,0,0,1
112,15,1,0,1,3,3,2,1,1,1,114,0,1,3,2,3,1,0,1,0,0,0,0,0
95,12,2,1,3,1,3,1,1,2,3,126,1,3,3,2,3,1,0,0,0,1,0,0,0
121,21,2,0,1,2,1,1,2,2,1,128,1,2,2,2,1,3,0,0,0,0,0,0,0
108,15,2,1,1,3,2,3,2,1,2,134,1,1,3,1,3,1,0,1,0,0,0,0,0
95,17,1,1,2,3,1,2,3,3,2,115,1,3,3,2,2,1,0,0,1,0,0,0,0
111,13,3,0,1,1,1,2,2,3,2,105,1,3,1,2,1,2,0,1,0,0,0,0,0
106,15,1,1,1,3,2,1,3,2,3,134,1,3,2,3,3,2,0,0,0,0,0,0,0
125,14,3,0,3,1,2,1,1,3,2,108,1,1,1,1,1,3,0,0,0,0,0,1,0
122,10,1,1,3,3,1,3,3,3,2,165,0,1,2,2,2,1,0,0,0,1,0,0,0
110,20,2,0,3,2,2,3,3,3,3,140,1,2,3,3,3,3,0,0,0,0,0,0,1
112,11,2,1,1,1,2,3,3,1,2,127,0,2,3,2,2,1,1,0,0,0,0,0,0
121,12,3,0,3,2,1,1,2,2,2,158,0,1,2,1,1,1,0,1,0,0,0,0,0
128,15,1,0,1,3,1,3,3,2,3,118,1,3,3,2,3,1,0,0,0,0,1,0,0
113,16,2,0,2,1,2,1,3,3,3,141,0,2,1,3,1,3,1,0,0,0,0,0,0
107,21,3,0,1,1,2,3,1,2,1,120,0,3,2,2,1,3,0,1,0,0,0,0,0
119,15,2,0,2,2,1,3,1,3,1,115,0,2,2,2,1,2,0,1,0,0,0,0,0
122,21,2,0,1,1,2,1,1,1,1,110,1,1,2,1,2,1,0,1,0,0,0,0,0
121,16,2,0,2,2,1,3,3,1,3,128,1,3,1,1,1,3,0,0,1,0,0,0,0
121,12,2,0,1,2,1,1,2,2,3,136,1,2,3,3,3,2,0,0,0,0,1,0,0
133,21,1,1,2,2,2,2,2,3,1,113,1,3,2,1,1,1,1,0,0,0,0,0,0
145,20,2,0,2,3,1,1,3,3,3,126,1,2,2,2,1,1,1,0,0,0,0,0,0
83,20,2,0,1,3,3,3,2,2,3,136,1,1,3,2,3,3,0,0,1,0,0,0,0
131,19,1,1,2,1,1,2,1,2,1,120,1,2,3,3,3,1,0,0,0,0,0,1,0
111,19,3,0,2,3,2,3,1,3,1,110,0,1,3,1,3,2,1,0,0,0,0,0,0
161,23,1,1,1,1,2,3,3,1,2,118,0,3,3,1,3,3,0,0,0,0,0,0,0
113,18,1,1,2,2,1,2,1,1,2,124,0,1,2,3,3,2,0,0,1,0,0,0,0
111,17,1,0,1,2,1,3,2,2,3,146,0,2,2,1,1,2,0,0,0,1,0,0,0
135,22,2,1,2,2,1,2,3,3,3,118,1,3,3,2,1,1,1,0,0,0,0,0,0
81,19,2,0,3,1,3,1,3,1,1,133,0,1,3,2,3,1,0,0,0,1,0,0,0
102,11,1,0,1,3,1,2,3,2,2,154,1,2,2,2,3,3,0,0,0,0,0,1,0
114,16,3,0,2,1,3,2,3,1,2,113,0,2,2,3,3,1,0,0,0,1,0,0,0
121,15,3,1,2,3,1,3,1,3,2,112,0,1,1,1,1,2,0,0,0,0,0,0,0
111,17,1,0,1,3,2,3,3,1,3,125,0,2,1,3,2,3,0,0,0,0,0,0,1
127,17,1,0,1,1,1,3,2,1,2,81,0,3,2,1,1,3,0,0,0,0,0,0,1
92,19,1,1,3,1,2,2,2,3,3,125,1,2,1,2,1,3,1,0,0,0,0,0,0
99,21,2,1,1,3,1,2,2,3,2,124,0,2,3,1,1,2,0,0,0,1,0,0,0
143,18,2,1,1,1,1,2,1,2,3,143,1,1,3,3,3,3,0,0,0,0,0,0,1
97,22,3,1,2,2,2,2,1,1,2,145,1,1,3,1,1,2,0,0,0,0,1,0,0
112,19,3,0,1,1,2,2,3,1,1,126,1,3,3,2,2,1,0,0,0,0,0,0,0
137,20,2,1,3,3,1,3,1,3,2,110,0,1,2,3,2,2,0,0,0,0,0,0,0
121,12,2,0,1,2,1,1,2,2,3,136,1,2,3,3,3,2,0,0,0,0,1,0,0
115,19,1,0,1,2,2,3,2,3,3,150,0,2,2,3,1,2,1,0,0,0,0,0,0
101,20,1,0,2,3,2,1,2,2,2,125,1,1,3,3,2,2,0,1,0,0,0,0,0
102,8,1,1,2,2,1,3,1,1,2,168,1,3,2,1,2,2,1,0,0,0,0,0,0
132,18,3,0,2,2,2,1,1,3,2,122,0,1,2,3,2,1,1,0,0,0,0,0,0
129,11,1,0,1,1,1,3,3,3,1,146,0,3,1,1,3,2,0,0,1,0,0,0,0
128,19,3,1,2,2,1,3,1,2,2,83,0,2,3,1,1,3,0,0,0,0,0,0,1
90,20,1,0,2,1,2,1,1,3,2,110,0,3,2,1,1,2,0,1,0,0,0,0,0
107,22,1,1,2,3,3,3,1,2,2,118,0,1,2,3,1,3,0,0,0,0,1,0,0
103,14,2,0,3,2,3,2,2,2,2,137,0,2,3,2,3,3,0,0,0,0,1,0,0
124,18,2,0,2,1,2,3,3,3,3,110,1,2,2,3,3,3,0,0,0,0,0,0,0
111,10,3,1,1,3,2,2,2,2,3,118,0,3,1,2,1,1,0,1,0,0,0,0,0
151,23,3,1,2,3,1,2,3,1,2,122,1,3,2,3,1,3,0,0,0,0,0,0,1
108,10,1,0,2,2,1,2,3,1,3,156,1,1,2,2,3,3,0,0,0,0,0,0,1
127,17,2,1,2,1,1,2,2,2,1,124,0,1,2,2,3,1,0,0,0,0,0,0,1
124,19,1,0,2,1,3,3,3,2,3,133,0,1,3,3,2,3,0,1,0,0,0,0,0
114,20,1,1,1,3,1,2,2,3,1,115,0,1,1,3,1,2,0,0,0,1,0,0,0
112,22,2,1,2,3,2,3,1,3,3,132,0,1,1,2,2,2,0,0,1,0,0,0,0
128,23,3,0,2,3,2,1,3,3,3,119,1,2,1,3,2,2,0,0,0,0,0,0,1
108,20,2,1,1,1,2,2,3,2,2,119,1,1,2,3,3,2,0,1,0,0,0,0,0
91,18,3,0,3,2,1,3,2,3,2,109,0,3,3,1,1,2,0,0,0,0,0,1,0
120,19,2,1,3,2,2,3,3,1,2,130,1,3,1,2,3,1,0,0,0,0,0,0,1
119,18,1,0,2,1,3,2,1,3,1,110,1,2,3,3,1,3,0,1,0,0,0,0,0
154,18,2,1,2,1,1,1,3,2,2,143,0,1,2,2,3,3,0,0,0,1,0,0,0
122,12,2,1,1,3,2,3,3,2,3,103,0,3,3,2,3,2,0,0,0,0,1,0,0
114,16,1,0,3,1,1,3,2,3,1,103,0,3,2,2,1,1,0,0,0,0,0,0,1
121,23,2,0,2,3,2,2,3,1,2,130,1,2,3,3,1,2,1,0,0,0,0,0,0
100,17,1,1,1,2,2,3,3,2,1,156,1,3,2,2,2,2,0,0,0,0,0,0,1
137,20,3,1,1,3,2,1,1,2,3,128,0,3,2,1,1,3,0,0,0,1,0,0,0
1094,21,2,0,3,3,3,2,3,1,2,87,1,1,2,3,2,3,0,0,0,0,0,0,1
109,18,1,0,1,3,2,1,2,3,3,147,1,2,3,3,3,3,0,0,0,0,0,0,0
104,19,3,1,2,2,2,1,2,3,2,115,1,1,3,1,3,3,0,0,0,0,0,0,1
127,20,1,1,2,1,1,1,2,3,2,83,0,3,1,1,1,3,0,0,0,0,0,0,1
118,22,1,1,2,3,2,2,3,3,2,119,0,3,3,1,3,1,0,1,0,0,0,0,0
117,21,1,0,1,3,2,1,2,3,2,128,0,2,1,3,3,2,0,0,0,0,0,0,0
95,18,2,1,3,1,2,2,1,2,2,100,0,2,3,3,3,3,0,1,0,0,0,0,0
115,15,2,1,1,3,1,1,2,3,3,104,1,3,1,2,3,1,1,0,0,0,0,0,0
104,15,3,1,1,3,1,2,1,3,3,150,0,3,3,2,3,2,1,0,0,0,0,0,0
135,18,1,0,1,2,2,1,1,3,1,85,1,2,2,1,1,1,0,0,0,0,0,0,1
96,16,3,1,1,2,1,3,2,1,2,120,1,2,1,1,3,1,0,0,0,0,0,0,1
140,22,2,0,2,1,2,1,3,2,2,95,0,2,1,1,1,3,1,0,0,0,0,0,0
142,20,2,0,2,2,2,3,3,2,3,90,0,1,3,2,3,2,0,0,0,0,0,0,0
150,19,3,1,3,2,1,3,1,3,2,110,1,2,2,1,1,3,1,0,0,0,0,0,0
121,12,2,0,2,1,2,2,2,2,3,102,1,2,2,3,3,1,0,0,0,1,0,0,0
106,21,3,0,3,2,2,3,3,3,3,80,1,1,3,3,2,2,1,0,0,0,0,0,0
127,22,2,1,2,2,1,3,1,3,2,116,1,3,1,2,2,2,0,0,0,0,1,0,0
121,21,1,0,2,3,1,2,2,2,3,118,0,1,2,2,3,3,0,0,0,0,0,0,1
125,15,3,0,1,2,2,2,1,1,1,152,0,3,3,1,2,1,0,0,1,0,0,0,0
122,18,3,1,1,1,3,1,2,2,3,91,0,3,1,3,3,2,0,0,0,1,0,0,0
130,20,2,0,2,2,3,3,1,2,2,127,1,2,2,3,1,1,0,0,0,0,0,0,1
116,11,3,0,1,1,2,3,3,3,2,95,1,1,1,3,2,2,0,1,0,0,0,0,0
112,12,3,1,1,1,1,1,2,1,2,142,1,3,3,2,1,1,0,1,0,0,0,0,0
1099,18,1,1,1,2,1,2,1,1,3,132,0,3,2,2,3,3,0,0,0,0,1,0,0
126,24,2,1,2,1,2,2,3,2,1,111,1,3,2,3,1,2,0,0,0,0,0,0,1
133,19,1,0,1,3,1,2,1,1,2,140,1,1,3,3,2,1,0,1,0,0,0,0,0
117,17,1,1,3,1,2,3,1,3,1,142,0,2,2,3,1,2,0,0,0,1,0,0,0
119,18,2,0,1,1,1,3,1,3,1,137,0,3,2,3,2,1,1,0,0,0,0,0,0
111,12,3,0,2,2,2,3,2,3,1,128,1,1,1,1,2,3,0,0,0,1,0,0,0
135,15,2,1,1,2,1,3,3,3,3,98,0,3,3,2,3,2,0,0,0,0,1,0,0
149,20,2,1,2,2,1,2,3,3,3,134,0,3,1,2,1,2,0,0,1,0,0,0,0
110,20,2,0,2,2,2,3,2,2,3,90,1,2,2,2,2,2,0,0,0,0,0,0,0
146,18,2,1,2,2,1,3,1,1,1,138,1,1,1,2,2,2,0,0,0,0,0,0,1
112,10,2,1,1,3,1,3,3,3,3,159,0,3,3,2,3,2,0,0,0,0,1,0,0
140,15,1,1,1,3,1,3,1,1,2,92,0,1,1,2,1,2,0,0,0,0,0,0,0
100,19,1,0,1,1,1,1,1,1,2,128,0,1,2,1,2,1,1,0,0,0,0,0,0
126,14,2,0,2,2,1,2,1,1,3,103,1,1,2,2,2,1,0,0,0,0,0,0,1
112,23,3,0,3,3,2,3,1,2,2,119,0,2,2,3,3,2,0,0,0,1,0,0,0
110,20,2,0,2,2,2,3,2,2,3,90,1,2,2,2,2,2,0,0,0,0,0,0,0
144,14,2,0,1,3,1,1,3,3,3,106,0,3,1,1,2,2,0,0,0,0,0,0,1
126,21,2,1,2,2,2,1,3,1,1,139,1,3,2,2,2,1,0,0,0,0,0,0,1
134,19,1,1,2,1,2,1,1,3,2,149,0,3,1,1,3,3,0,1,0,0,0,0,0
136,17,1,0,1,2,1,1,3,2,2,118,0,2,3,1,1,1,0,0,0,0,0,1,0
129,18,1,1,2,3,1,1,3,1,2,94,1,2,1,1,3,3,0,0,0,0,0,0,1
91,16,1,0,3,3,2,2,2,2,3,146,0,3,1,1,2,1,1,0,0,0,0,0,0
108,15,2,1,1,3,2,3,2,1,2,134,1,1,3,1,3,1,0,1,0,0,0,0,0
104,15,3,1,1,3,1,2,1,3,3,150,0,3,3,2,3,2,1,0,0,0,0,0,0
134,22,1,0,2,1,3,2,3,1,3,118,1,1,2,2,3,2,0,0,0,0,0,0,0
118,20,3,1,3,1,2,2,1,1,3,131,1,2,1,3,3,1,1,0,0,0,0,0,0
122,11,1,0,3,3,1,3,3,1,3,161,1,3,1,1,2,2,0,1,0,0,0,0,0
